Frame,Timestamp (ms),Active points,Bounding box centre X (px),Bounding box centre Y (px),Bounding box width (px),Bounding box height (px),Bounding box rotation (degrees),Bounding box vertex 1 X (px),Bounding box vertex 1 Y (px),Bounding box vertex 2 X (px),Bounding box vertex 2 Y (px),Bounding box vertex 3 X (px),Bounding box vertex 3 Y (px),Bounding box vertex 4 X (px),Bounding box vertex 4 Y (px)
122,4960,268,186.291,142.316,64.117,89.5218,0,154.232,187.077,154.232,97.5548,218.349,97.5548,218.349,187.077
123,5000,270,186.506,141.031,64.1894,89.6229,0,154.411,185.843,154.411,96.2199,218.6,96.2199,218.6,185.843
124,5040,263,186.518,139.907,64.3168,89.8009,0,154.36,184.808,154.36,95.0067,218.677,95.0067,218.677,184.808
125,5080,256,186.537,138.839,64.622,90.227,0,154.226,183.953,154.226,93.7255,218.848,93.7255,218.848,183.953
126,5120,260,186.498,137.964,64.6314,90.24,0,154.182,183.084,154.182,92.8443,218.814,92.8443,218.814,183.084
127,5160,260,186.52,136.876,64.6797,90.3075,0,154.18,182.03,154.18,91.722,218.86,91.722,218.86,182.03
128,5200,262,186.378,135.654,65.2229,91.066,0,153.766,181.187,153.766,90.1206,218.989,90.1206,218.989,181.187
129,5240,259,186.483,134.62,65.2195,91.0612,0,153.873,180.151,153.873,89.0895,219.093,89.0895,219.093,180.151
130,5280,259,186.96,133.783,65.482,91.4278,0,154.219,179.496,154.219,88.0687,219.701,88.0687,219.701,179.496
131,5320,264,187.265,133.047,65.555,91.5296,0,154.487,178.812,154.487,87.2826,220.042,87.2826,220.042,178.812
132,5360,261,187.611,132.295,65.5509,91.5239,0,154.835,178.057,154.835,86.5334,220.386,86.5334,220.386,178.057
133,5400,259,187.983,131.558,65.6117,91.6088,0,155.177,177.362,155.177,85.7532,220.789,85.7532,220.789,177.362
134,5440,254,188.213,130.98,65.5733,91.5551,0,155.427,176.757,155.427,85.2023,221,85.2023,221,176.757
135,5480,259,188.324,130.418,65.5296,91.4942,0,155.559,176.165,155.559,84.6712,221.089,84.6712,221.089,176.165
