Frame,Timestamp (ms),Active points,Bounding box centre X (px),Bounding box centre Y (px),Bounding box width (px),Bounding box height (px),Bounding box rotation (degrees),Bounding box vertex 1 X (px),Bounding box vertex 1 Y (px),Bounding box vertex 2 X (px),Bounding box vertex 2 Y (px),Bounding box vertex 3 X (px),Bounding box vertex 3 Y (px),Bounding box vertex 4 X (px),Bounding box vertex 4 Y (px)
205,8280,131,167.103,108.42,41.5685,39.1932,0,146.319,128.017,146.319,88.8239,187.887,88.8239,187.887,128.017
206,8320,136,167.653,109.038,41.1961,38.842,0,147.055,128.459,147.055,89.617,188.251,89.617,188.251,128.459
207,8360,140,168.514,110.248,41.2141,38.859,0,147.907,129.677,147.907,90.8181,189.121,90.8181,189.121,129.677
208,8400,144,169.197,111.123,41.4972,39.1259,0,148.449,130.686,148.449,91.5598,189.946,91.5598,189.946,130.686
209,8440,133,170.076,111.45,41.5651,39.19,0,149.294,131.045,149.294,91.8554,190.859,91.8554,190.859,131.045
210,8480,131,171.204,111.42,41.5798,39.2038,0,150.414,131.022,150.414,91.818,191.993,91.818,191.993,131.022
211,8520,134,172.57,111.494,41.7728,39.3858,0,151.684,131.187,151.684,91.8013,193.456,91.8013,193.456,131.187
212,8560,134,173.757,111.682,41.7525,39.3666,0,152.881,131.366,152.881,91.999,194.633,91.999,194.633,131.366
213,8600,136,174.645,112.033,41.7081,39.3248,0,153.791,131.695,153.791,92.3706,195.499,92.3706,195.499,131.695
214,8640,137,175.259,112.289,41.7183,39.3344,0,154.399,131.957,154.399,92.6223,196.118,92.6223,196.118,131.957
