Frame,Timestamp (ms),Active points,Bounding box centre X (px),Bounding box centre Y (px),Bounding box width (px),Bounding box height (px),Bounding box rotation (degrees),Bounding box vertex 1 X (px),Bounding box vertex 1 Y (px),Bounding box vertex 2 X (px),Bounding box vertex 2 Y (px),Bounding box vertex 3 X (px),Bounding box vertex 3 Y (px),Bounding box vertex 4 X (px),Bounding box vertex 4 Y (px)
202,8160,37,463.02,345.421,164.813,588.29,0,380.613,639.566,380.613,51.2762,545.426,51.2762,545.426,639.566
203,8200,37,462.477,357.586,167.926,599.401,0,378.515,657.286,378.515,57.8853,546.44,57.8853,546.44,657.286
204,8240,37,462.038,361,169.44,604.807,0,377.318,663.403,377.318,58.5964,546.758,58.5964,546.758,663.403
205,8280,36,460.7,372.06,181.515,647.909,0,369.942,696.015,369.942,48.106,551.458,48.106,551.458,696.015
206,8320,37,464.136,337.982,160.943,574.477,0,383.665,625.221,383.665,50.7441,544.608,50.7441,544.608,625.221
207,8360,37,461.035,366.436,182.907,652.875,0,369.581,692.874,369.581,39.9984,552.488,39.9984,552.488,692.874
208,8400,36,462.044,335.801,162.227,579.061,0,380.93,625.332,380.93,46.2708,543.157,46.2708,543.157,625.332
209,8440,40,460.145,343.438,167.588,598.196,0,376.351,642.536,376.351,44.3399,543.939,44.3399,543.939,642.536
210,8480,42,457.736,345.773,165.453,590.574,0,375.01,641.06,375.01,50.4856,540.463,50.4856,540.463,641.06
211,8520,40,455.359,337.359,157.243,561.271,0,376.738,617.995,376.738,56.7236,533.981,56.7236,533.981,617.995
212,8560,41,450.726,341.452,163.286,582.841,0,369.083,632.872,369.083,50.0309,532.369,50.0309,532.369,632.872
213,8600,38,445.813,332.24,161.281,575.682,0,365.173,620.08,365.173,44.3986,526.453,44.3986,526.453,620.08
214,8640,36,442.664,300.578,142.582,508.938,0,371.373,555.047,371.373,46.1093,513.955,46.1093,513.955,555.047
215,8680,37,435.648,325.418,162.663,580.615,0,354.317,615.725,354.317,35.1103,516.979,35.1104,516.979,615.725
216,8720,36,431.043,326.373,162.097,578.598,0,349.994,615.672,349.994,37.0744,512.091,37.0744,512.091,615.672
217,8760,35,429.195,320.034,153.174,546.745,0,352.609,593.406,352.609,46.6614,505.782,46.6614,505.782,593.406
218,8800,37,425.959,336.182,160.419,572.605,0,345.75,622.485,345.75,49.8792,506.168,49.8792,506.168,622.485
219,8840,38,422.95,343.031,166.492,594.284,0,339.704,640.173,339.704,45.889,506.196,45.889,506.196,640.173
220,8880,37,424.751,317.173,152.372,543.884,0,348.564,589.115,348.564,45.231,500.937,45.231,500.937,589.115
221,8920,34,425.314,312.673,152.771,545.306,0,348.928,585.326,348.928,40.0202,501.699,40.0202,501.699,585.326
222,8960,34,426.971,304.658,150.168,536.015,0,351.887,572.665,351.887,36.6501,502.055,36.6501,502.055,572.665
223,9000,35,429.314,275.7,129.974,463.935,0,364.327,507.667,364.327,43.7319,494.301,43.7319,494.301,507.667
