Frame,Timestamp (ms),Active points,Bounding box centre X (px),Bounding box centre Y (px),Bounding box width (px),Bounding box height (px),Bounding box rotation (degrees),Bounding box vertex 1 X (px),Bounding box vertex 1 Y (px),Bounding box vertex 2 X (px),Bounding box vertex 2 Y (px),Bounding box vertex 3 X (px),Bounding box vertex 3 Y (px),Bounding box vertex 4 X (px),Bounding box vertex 4 Y (px)
133,5400,109,207.315,141.304,50.8239,151.39,0,181.903,216.999,181.903,65.6086,232.727,65.6086,232.727,216.999
134,5440,112,207.684,142.685,52.3714,156,0,181.498,220.685,181.498,64.6851,233.87,64.6851,233.87,220.685
135,5480,112,206.868,142.539,52.1273,155.273,0,180.805,220.175,180.805,64.9022,232.932,64.9022,232.932,220.175
136,5520,116,207.029,142.74,52.7817,157.222,0,180.638,221.351,180.638,64.1287,233.419,64.1287,233.419,221.351
137,5560,113,207.652,142.549,53.0691,158.078,0,181.117,221.588,181.117,63.5095,234.186,63.5095,234.186,221.588
138,5600,114,208.184,142.499,52.6846,156.933,0,181.842,220.965,181.842,64.0325,234.526,64.0325,234.526,220.965
139,5640,113,208.973,141.728,52.5368,156.493,0,182.705,219.974,182.705,63.4817,235.241,63.4817,235.241,219.974
140,5680,110,209.602,141.348,52.5501,156.532,0,183.327,219.614,183.327,63.0818,235.877,63.0818,235.877,219.614
141,5720,114,211.235,142.453,54.2111,161.48,0,184.13,223.193,184.13,61.7129,238.341,61.7129,238.341,223.193
142,5760,113,212.59,142.196,53.6202,159.72,0,185.78,222.056,185.78,62.3361,239.4,62.3361,239.4,222.056
143,5800,115,213.598,142.607,54.1079,161.172,0,186.544,223.193,186.544,62.021,240.652,62.021,240.652,223.193
144,5840,112,214.813,142.616,53.7456,160.093,0,187.941,222.663,187.941,62.5695,241.686,62.5695,241.686,222.663
145,5880,115,216.13,144.567,56.3282,167.786,0,187.966,228.46,187.966,60.674,244.294,60.674,244.294,228.46
146,5920,118,216.409,143.961,55.6205,165.678,0,188.599,226.8,188.599,61.1219,244.22,61.1219,244.22,226.8
147,5960,120,217.585,143.632,55.1806,164.368,0,189.995,225.816,189.995,61.4477,245.175,61.4477,245.175,225.816
148,6000,118,217.5,143.614,55.2953,164.709,0,189.853,225.969,189.853,61.2598,245.148,61.2599,245.148,225.969
149,6040,118,218.276,143.966,55.1704,164.337,0,190.691,226.134,190.691,61.797,245.861,61.797,245.861,226.134
150,6080,121,218.703,143.678,54.9213,163.596,0,191.242,225.476,191.242,61.8801,246.164,61.8801,246.164,225.476
151,6120,121,218.413,142.803,53.2999,158.766,0,191.763,222.186,191.763,63.4203,245.063,63.4203,245.063,222.186
152,6160,117,218.659,141.576,51.3774,153.039,0,192.97,218.095,192.97,65.0562,244.348,65.0562,244.348,218.095
153,6200,118,219.35,143.715,54.2739,161.667,0,192.213,224.549,192.213,62.882,246.487,62.882,246.487,224.549
154,6240,120,219.48,145.341,56.3492,167.849,0,191.306,229.265,191.306,61.4163,247.655,61.4163,247.655,229.265
155,6280,119,219.57,145.659,56.9771,169.719,0,191.082,230.518,191.082,60.7993,248.059,60.7993,248.059,230.518
156,6320,117,219.792,146.177,57.6769,171.804,0,190.953,232.079,190.953,60.2754,248.63,60.2754,248.63,232.079
157,6360,113,219.68,146.831,59.447,177.076,0,189.956,235.369,189.956,58.2932,249.403,58.2932,249.403,235.369
158,6400,117,220.18,148.504,62.3343,185.677,0,189.013,241.342,189.013,55.6658,251.347,55.6658,251.347,241.342
159,6440,114,221.143,149.418,63.6036,189.458,0,189.341,244.147,189.341,54.6891,252.945,54.6891,252.945,244.147
160,6480,115,221.128,149.909,65.2731,194.431,0,188.492,247.124,188.492,52.6934,253.765,52.6934,253.765,247.124
161,6520,117,221.955,151.278,66.9756,199.502,0,188.467,251.029,188.467,51.5267,255.443,51.5267,255.443,251.029
162,6560,122,222.791,151.367,67.5941,201.344,0,188.994,252.039,188.994,50.695,256.588,50.695,256.588,252.039
163,6600,121,224.059,150.833,66.0822,196.84,0,191.017,249.253,191.017,52.4123,257.1,52.4123,257.1,249.253
164,6640,117,225.378,151.203,67.4626,200.953,0,191.647,251.679,191.647,50.7265,259.11,50.7265,259.11,251.679
165,6680,118,225.489,151.647,69.1465,205.968,0,190.916,254.632,190.916,48.6631,260.062,48.6631,260.062,254.632
166,6720,119,225.827,152.069,70.2679,209.309,0,190.693,256.723,190.693,47.4146,260.961,47.4146,260.961,256.723
167,6760,119,229.554,154.504,75.8102,225.818,0,191.649,267.413,191.649,41.5951,267.459,41.5951,267.459,267.413
168,6800,119,230.922,155.823,77.6401,231.268,0,192.102,271.458,192.102,40.1892,269.742,40.1892,269.742,271.458
169,6840,119,227.12,154.181,73.264,218.233,0,190.488,263.297,190.488,45.0641,263.753,45.0641,263.753,263.297
170,6880,124,226.551,154.055,72.2937,215.343,0,190.404,261.726,190.404,46.3835,262.698,46.3835,262.698,261.726
171,6920,121,227.301,154.162,72.0456,214.604,0,191.278,261.464,191.278,46.8601,263.324,46.8601,263.324,261.464
172,6960,121,228.241,154.019,72.3284,215.446,0,192.077,261.742,192.077,46.2961,264.405,46.2961,264.405,261.742
173,7000,115,228.071,152.34,69.7595,207.794,0,193.192,256.238,193.192,48.4433,262.951,48.4433,262.951,256.238
174,7040,118,229.335,153.192,71.0334,211.589,0,193.818,258.987,193.818,47.398,264.851,47.398,264.851,258.987
175,7080,120,230.27,153.005,71.7365,213.683,0,194.402,259.847,194.402,46.1633,266.139,46.1633,266.139,259.847
176,7120,122,230.905,153.007,71.9598,214.348,0,194.925,260.181,194.925,45.8324,266.885,45.8324,266.885,260.181
177,7160,124,231.862,152.478,71.2315,212.179,0,196.246,258.567,196.246,46.3883,267.478,46.3883,267.478,258.567
178,7200,119,233.516,151.332,69.7624,207.803,0,198.635,255.233,198.635,47.4307,268.397,47.4307,268.397,255.233
179,7240,122,235.032,150.578,69.1272,205.911,0,200.469,253.534,200.469,47.6232,269.596,47.6232,269.596,253.534
180,7280,126,235.992,149.096,67.2095,200.198,0,202.388,249.195,202.388,48.9968,269.597,48.9968,269.597,249.195
181,7320,124,237.22,147.429,65.3757,194.736,0,204.532,244.797,204.532,50.0613,269.907,50.0613,269.907,244.797
182,7360,121,237.964,146.722,64.7739,192.944,0,205.577,243.194,205.577,50.2501,270.351,50.2501,270.351,243.194
183,7400,116,238.21,147.232,65.7184,195.757,0,205.351,245.11,205.351,49.3536,271.069,49.3536,271.069,245.11
184,7440,102,239.238,141.544,64.2566,191.403,0,207.11,237.245,207.11,45.8422,271.366,45.8422,271.366,237.245
185,7480,103,238.484,138.066,58.2046,173.375,0,209.381,224.754,209.381,51.3787,267.586,51.3787,267.586,224.754
186,7520,103,238.965,138.644,60.2112,179.352,0,208.859,228.32,208.859,48.9678,269.07,48.9678,269.07,228.32
187,7560,105,237.418,136.973,57.0413,169.91,0,208.897,221.929,208.897,52.0182,265.938,52.0182,265.938,221.929
188,7600,105,236.922,137.602,57.0935,170.066,0,208.376,222.635,208.376,52.5695,265.469,52.5695,265.469,222.635
189,7640,105,236.77,138.991,57.005,169.802,0,208.268,223.892,208.268,54.0895,265.273,54.0895,265.273,223.892
190,7680,109,239.424,142.206,59.5266,177.313,0,209.661,230.862,209.661,53.549,269.188,53.549,269.188,230.862
191,7720,105,238.907,143.547,59.4588,177.111,0,209.177,232.103,209.177,54.9914,268.636,54.9914,268.636,232.103
